"","Suma","Promedio","Entidad","Date"
"1",29,2.63636363636364,"Aguascalientes",2015-01-01
"2",41,3.72727272727273,"Aguascalientes",2015-02-01
"3",26,2.36363636363636,"Aguascalientes",2015-03-01
"4",41,3.72727272727273,"Aguascalientes",2015-04-01
"5",35,3.18181818181818,"Aguascalientes",2015-05-01
"6",38,3.45454545454545,"Aguascalientes",2015-06-01
"7",37,3.36363636363636,"Aguascalientes",2015-07-01
"8",43,3.90909090909091,"Aguascalientes",2015-08-01
"9",50,4.54545454545455,"Aguascalientes",2015-09-01
"10",58,5.27272727272727,"Aguascalientes",2015-10-01
"11",43,3.90909090909091,"Aguascalientes",2015-11-01
"12",40,3.63636363636364,"Aguascalientes",2015-12-01
"13",579,115.8,"Baja California",2015-01-01
"14",628,125.6,"Baja California",2015-02-01
"15",806,161.2,"Baja California",2015-03-01
"16",734,146.8,"Baja California",2015-04-01
"17",693,138.6,"Baja California",2015-05-01
"18",834,166.8,"Baja California",2015-06-01
"19",818,163.6,"Baja California",2015-07-01
"20",840,168,"Baja California",2015-08-01
"21",882,176.4,"Baja California",2015-09-01
"22",804,160.8,"Baja California",2015-10-01
"23",674,134.8,"Baja California",2015-11-01
"24",600,120,"Baja California",2015-12-01
"25",123,24.6,"Baja California Sur",2015-01-01
"26",119,23.8,"Baja California Sur",2015-02-01
"27",170,34,"Baja California Sur",2015-03-01
"28",142,28.4,"Baja California Sur",2015-04-01
"29",116,23.2,"Baja California Sur",2015-05-01
"30",143,28.6,"Baja California Sur",2015-06-01
"31",142,28.4,"Baja California Sur",2015-07-01
"32",124,24.8,"Baja California Sur",2015-08-01
"33",162,32.4,"Baja California Sur",2015-09-01
"34",141,28.2,"Baja California Sur",2015-10-01
"35",166,33.2,"Baja California Sur",2015-11-01
"36",143,28.6,"Baja California Sur",2015-12-01
"37",1,0.0909090909090909,"Campeche",2015-01-01
"38",0,0,"Campeche",2015-02-01
"39",3,0.272727272727273,"Campeche",2015-03-01
"40",1,0.0909090909090909,"Campeche",2015-04-01
"41",3,0.272727272727273,"Campeche",2015-05-01
"42",5,0.454545454545455,"Campeche",2015-06-01
"43",1,0.0909090909090909,"Campeche",2015-07-01
"44",1,0.0909090909090909,"Campeche",2015-08-01
"45",0,0,"Campeche",2015-09-01
"46",2,0.181818181818182,"Campeche",2015-10-01
"47",0,0,"Campeche",2015-11-01
"48",1,0.0909090909090909,"Campeche",2015-12-01
"49",60,0.508474576271186,"Chiapas",2015-01-01
"50",76,0.644067796610169,"Chiapas",2015-02-01
"51",81,0.686440677966102,"Chiapas",2015-03-01
"52",86,0.728813559322034,"Chiapas",2015-04-01
"53",87,0.73728813559322,"Chiapas",2015-05-01
"54",90,0.76271186440678,"Chiapas",2015-06-01
"55",84,0.711864406779661,"Chiapas",2015-07-01
"56",102,0.864406779661017,"Chiapas",2015-08-01
"57",181,1.53389830508475,"Chiapas",2015-09-01
"58",157,1.33050847457627,"Chiapas",2015-10-01
"59",130,1.10169491525424,"Chiapas",2015-11-01
"60",117,0.991525423728814,"Chiapas",2015-12-01
"61",723,10.7910447761194,"Chihuahua",2015-01-01
"62",820,12.2388059701493,"Chihuahua",2015-02-01
"63",921,13.7462686567164,"Chihuahua",2015-03-01
"64",929,13.865671641791,"Chihuahua",2015-04-01
"65",1134,16.9253731343284,"Chihuahua",2015-05-01
"66",1217,18.1641791044776,"Chihuahua",2015-06-01
"67",1210,18.0597014925373,"Chihuahua",2015-07-01
"68",1308,19.5223880597015,"Chihuahua",2015-08-01
"69",1190,17.7611940298507,"Chihuahua",2015-09-01
"70",1077,16.0746268656716,"Chihuahua",2015-10-01
"71",915,13.6567164179104,"Chihuahua",2015-11-01
"72",829,12.3731343283582,"Chihuahua",2015-12-01
"73",894,52.5882352941176,"Ciudad de Mexico",2015-01-01
"74",1011,59.4705882352941,"Ciudad de Mexico",2015-02-01
"75",1229,72.2941176470588,"Ciudad de Mexico",2015-03-01
"76",1266,74.4705882352941,"Ciudad de Mexico",2015-04-01
"77",1357,79.8235294117647,"Ciudad de Mexico",2015-05-01
"78",1441,84.7647058823529,"Ciudad de Mexico",2015-06-01
"79",1543,90.7647058823529,"Ciudad de Mexico",2015-07-01
"80",1490,87.6470588235294,"Ciudad de Mexico",2015-08-01
"81",1497,88.0588235294118,"Ciudad de Mexico",2015-09-01
"82",1537,90.4117647058823,"Ciudad de Mexico",2015-10-01
"83",1457,85.7058823529412,"Ciudad de Mexico",2015-11-01
"84",1381,81.2352941176471,"Ciudad de Mexico",2015-12-01
"85",147,3.86842105263158,"Coahuila de Zaragoza",2015-01-01
"86",141,3.71052631578947,"Coahuila de Zaragoza",2015-02-01
"87",136,3.57894736842105,"Coahuila de Zaragoza",2015-03-01
"88",202,5.31578947368421,"Coahuila de Zaragoza",2015-04-01
"89",171,4.5,"Coahuila de Zaragoza",2015-05-01
"90",225,5.92105263157895,"Coahuila de Zaragoza",2015-06-01
"91",229,6.02631578947368,"Coahuila de Zaragoza",2015-07-01
"92",201,5.28947368421053,"Coahuila de Zaragoza",2015-08-01
"93",213,5.60526315789474,"Coahuila de Zaragoza",2015-09-01
"94",201,5.28947368421053,"Coahuila de Zaragoza",2015-10-01
"95",122,3.21052631578947,"Coahuila de Zaragoza",2015-11-01
"96",166,4.36842105263158,"Coahuila de Zaragoza",2015-12-01
"97",30,3,"Colima",2015-01-01
"98",34,3.4,"Colima",2015-02-01
"99",41,4.1,"Colima",2015-03-01
"100",63,6.3,"Colima",2015-04-01
"101",54,5.4,"Colima",2015-05-01
"102",71,7.1,"Colima",2015-06-01
"103",40,4,"Colima",2015-07-01
"104",57,5.7,"Colima",2015-08-01
"105",40,4,"Colima",2015-09-01
"106",44,4.4,"Colima",2015-10-01
"107",45,4.5,"Colima",2015-11-01
"108",30,3,"Colima",2015-12-01
"109",151,3.87179487179487,"Durango",2015-01-01
"110",155,3.97435897435897,"Durango",2015-02-01
"111",196,5.02564102564103,"Durango",2015-03-01
"112",243,6.23076923076923,"Durango",2015-04-01
"113",372,9.53846153846154,"Durango",2015-05-01
"114",404,10.3589743589744,"Durango",2015-06-01
"115",387,9.92307692307692,"Durango",2015-07-01
"116",427,10.9487179487179,"Durango",2015-08-01
"117",348,8.92307692307692,"Durango",2015-09-01
"118",384,9.84615384615385,"Durango",2015-10-01
"119",360,9.23076923076923,"Durango",2015-11-01
"120",94,2.41025641025641,"Durango",2015-12-01
"121",612,13.304347826087,"Guanajuato",2015-01-01
"122",638,13.8695652173913,"Guanajuato",2015-02-01
"123",747,16.2391304347826,"Guanajuato",2015-03-01
"124",864,18.7826086956522,"Guanajuato",2015-04-01
"125",916,19.9130434782609,"Guanajuato",2015-05-01
"126",929,20.195652173913,"Guanajuato",2015-06-01
"127",936,20.3478260869565,"Guanajuato",2015-07-01
"128",926,20.1304347826087,"Guanajuato",2015-08-01
"129",994,21.6086956521739,"Guanajuato",2015-09-01
"130",921,20.0217391304348,"Guanajuato",2015-10-01
"131",922,20.0434782608696,"Guanajuato",2015-11-01
"132",893,19.4130434782609,"Guanajuato",2015-12-01
"133",221,2.7283950617284,"Guerrero",2015-01-01
"134",192,2.37037037037037,"Guerrero",2015-02-01
"135",211,2.60493827160494,"Guerrero",2015-03-01
"136",208,2.5679012345679,"Guerrero",2015-04-01
"137",184,2.2716049382716,"Guerrero",2015-05-01
"138",151,1.8641975308642,"Guerrero",2015-06-01
"139",145,1.79012345679012,"Guerrero",2015-07-01
"140",160,1.97530864197531,"Guerrero",2015-08-01
"141",99,1.22222222222222,"Guerrero",2015-09-01
"142",150,1.85185185185185,"Guerrero",2015-10-01
"143",167,2.06172839506173,"Guerrero",2015-11-01
"144",134,1.65432098765432,"Guerrero",2015-12-01
"145",100,1.19047619047619,"Hidalgo",2015-01-01
"146",155,1.8452380952381,"Hidalgo",2015-02-01
"147",117,1.39285714285714,"Hidalgo",2015-03-01
"148",174,2.07142857142857,"Hidalgo",2015-04-01
"149",246,2.92857142857143,"Hidalgo",2015-05-01
"150",143,1.70238095238095,"Hidalgo",2015-06-01
"151",180,2.14285714285714,"Hidalgo",2015-07-01
"152",281,3.3452380952381,"Hidalgo",2015-08-01
"153",237,2.82142857142857,"Hidalgo",2015-09-01
"154",237,2.82142857142857,"Hidalgo",2015-10-01
"155",277,3.29761904761905,"Hidalgo",2015-11-01
"156",147,1.75,"Hidalgo",2015-12-01
"157",345,2.73809523809524,"Jalisco",2015-01-01
"158",362,2.87301587301587,"Jalisco",2015-02-01
"159",449,3.56349206349206,"Jalisco",2015-03-01
"160",431,3.42063492063492,"Jalisco",2015-04-01
"161",462,3.66666666666667,"Jalisco",2015-05-01
"162",585,4.64285714285714,"Jalisco",2015-06-01
"163",595,4.72222222222222,"Jalisco",2015-07-01
"164",574,4.55555555555556,"Jalisco",2015-08-01
"165",921,7.30952380952381,"Jalisco",2015-09-01
"166",1361,10.8015873015873,"Jalisco",2015-10-01
"167",1297,10.2936507936508,"Jalisco",2015-11-01
"168",1161,9.21428571428571,"Jalisco",2015-12-01
"169",325,2.6,"Mexico",2015-01-01
"170",281,2.248,"Mexico",2015-02-01
"171",341,2.728,"Mexico",2015-03-01
"172",360,2.88,"Mexico",2015-04-01
"173",325,2.6,"Mexico",2015-05-01
"174",453,3.624,"Mexico",2015-06-01
"175",460,3.68,"Mexico",2015-07-01
"176",467,3.736,"Mexico",2015-08-01
"177",475,3.8,"Mexico",2015-09-01
"178",434,3.472,"Mexico",2015-10-01
"179",417,3.336,"Mexico",2015-11-01
"180",384,3.072,"Mexico",2015-12-01
"181",89,0.787610619469027,"Michoacan de Ocampo",2015-01-01
"182",104,0.920353982300885,"Michoacan de Ocampo",2015-02-01
"183",74,0.654867256637168,"Michoacan de Ocampo",2015-03-01
"184",113,1,"Michoacan de Ocampo",2015-04-01
"185",97,0.858407079646018,"Michoacan de Ocampo",2015-05-01
"186",81,0.716814159292035,"Michoacan de Ocampo",2015-06-01
"187",59,0.52212389380531,"Michoacan de Ocampo",2015-07-01
"188",80,0.707964601769911,"Michoacan de Ocampo",2015-08-01
"189",41,0.36283185840708,"Michoacan de Ocampo",2015-09-01
"190",66,0.584070796460177,"Michoacan de Ocampo",2015-10-01
"191",57,0.504424778761062,"Michoacan de Ocampo",2015-11-01
"192",60,0.530973451327434,"Michoacan de Ocampo",2015-12-01
"193",268,8.12121212121212,"Morelos",2015-01-01
"194",341,10.3333333333333,"Morelos",2015-02-01
"195",355,10.7575757575758,"Morelos",2015-03-01
"196",366,11.0909090909091,"Morelos",2015-04-01
"197",336,10.1818181818182,"Morelos",2015-05-01
"198",360,10.9090909090909,"Morelos",2015-06-01
"199",324,9.81818181818182,"Morelos",2015-07-01
"200",374,11.3333333333333,"Morelos",2015-08-01
"201",316,9.57575757575758,"Morelos",2015-09-01
"202",384,11.6363636363636,"Morelos",2015-10-01
"203",315,9.54545454545454,"Morelos",2015-11-01
"204",295,8.93939393939394,"Morelos",2015-12-01
"205",20,1,"Nayarit",2015-01-01
"206",24,1.2,"Nayarit",2015-02-01
"207",42,2.1,"Nayarit",2015-03-01
"208",28,1.4,"Nayarit",2015-04-01
"209",37,1.85,"Nayarit",2015-05-01
"210",26,1.3,"Nayarit",2015-06-01
"211",15,0.75,"Nayarit",2015-07-01
"212",25,1.25,"Nayarit",2015-08-01
"213",39,1.95,"Nayarit",2015-09-01
"214",18,0.9,"Nayarit",2015-10-01
"215",15,0.75,"Nayarit",2015-11-01
"216",9,0.45,"Nayarit",2015-12-01
"217",1045,20.4901960784314,"Nuevo Leon",2015-01-01
"218",1102,21.6078431372549,"Nuevo Leon",2015-02-01
"219",1286,25.2156862745098,"Nuevo Leon",2015-03-01
"220",1432,28.078431372549,"Nuevo Leon",2015-04-01
"221",1532,30.0392156862745,"Nuevo Leon",2015-05-01
"222",1671,32.7647058823529,"Nuevo Leon",2015-06-01
"223",1630,31.9607843137255,"Nuevo Leon",2015-07-01
"224",1669,32.7254901960784,"Nuevo Leon",2015-08-01
"225",1690,33.1372549019608,"Nuevo Leon",2015-09-01
"226",1435,28.1372549019608,"Nuevo Leon",2015-10-01
"227",1325,25.9803921568627,"Nuevo Leon",2015-11-01
"228",1245,24.4117647058824,"Nuevo Leon",2015-12-01
"229",0,0,"Oaxaca",2015-01-01
"230",88,2.44444444444444,"Oaxaca",2015-02-01
"231",0,0,"Oaxaca",2015-03-01
"232",0,0,"Oaxaca",2015-04-01
"233",97,2.69444444444444,"Oaxaca",2015-05-01
"234",0,0,"Oaxaca",2015-06-01
"235",0,0,"Oaxaca",2015-07-01
"236",194,5.38888888888889,"Oaxaca",2015-08-01
"237",0,0,"Oaxaca",2015-09-01
"238",0,0,"Oaxaca",2015-10-01
"239",239,6.63888888888889,"Oaxaca",2015-11-01
"240",0,0,"Oaxaca",2015-12-01
"241",336,1.54838709677419,"Puebla",2015-01-01
"242",370,1.70506912442396,"Puebla",2015-02-01
"243",387,1.78341013824885,"Puebla",2015-03-01
"244",442,2.036866359447,"Puebla",2015-04-01
"245",462,2.12903225806452,"Puebla",2015-05-01
"246",421,1.94009216589862,"Puebla",2015-06-01
"247",485,2.23502304147465,"Puebla",2015-07-01
"248",451,2.07834101382488,"Puebla",2015-08-01
"249",393,1.8110599078341,"Puebla",2015-09-01
"250",468,2.15668202764977,"Puebla",2015-10-01
"251",440,2.02764976958525,"Puebla",2015-11-01
"252",369,1.70046082949309,"Puebla",2015-12-01
"253",49,2.57894736842105,"Queretaro",2015-01-01
"254",67,3.52631578947368,"Queretaro",2015-02-01
"255",81,4.26315789473684,"Queretaro",2015-03-01
"256",74,3.89473684210526,"Queretaro",2015-04-01
"257",86,4.52631578947368,"Queretaro",2015-05-01
"258",76,4,"Queretaro",2015-06-01
"259",73,3.84210526315789,"Queretaro",2015-07-01
"260",82,4.31578947368421,"Queretaro",2015-08-01
"261",86,4.52631578947368,"Queretaro",2015-09-01
"262",106,5.57894736842105,"Queretaro",2015-10-01
"263",83,4.36842105263158,"Queretaro",2015-11-01
"264",79,4.15789473684211,"Queretaro",2015-12-01
"265",198,18,"Quintana Roo",2015-01-01
"266",174,15.8181818181818,"Quintana Roo",2015-02-01
"267",218,19.8181818181818,"Quintana Roo",2015-03-01
"268",287,26.0909090909091,"Quintana Roo",2015-04-01
"269",280,25.4545454545455,"Quintana Roo",2015-05-01
"270",270,24.5454545454545,"Quintana Roo",2015-06-01
"271",297,27,"Quintana Roo",2015-07-01
"272",280,25.4545454545455,"Quintana Roo",2015-08-01
"273",276,25.0909090909091,"Quintana Roo",2015-09-01
"274",271,24.6363636363636,"Quintana Roo",2015-10-01
"275",283,25.7272727272727,"Quintana Roo",2015-11-01
"276",224,20.3636363636364,"Quintana Roo",2015-12-01
"277",210,3.62068965517241,"San Luis Potosi",2015-01-01
"278",248,4.27586206896552,"San Luis Potosi",2015-02-01
"279",314,5.41379310344828,"San Luis Potosi",2015-03-01
"280",252,4.3448275862069,"San Luis Potosi",2015-04-01
"281",278,4.79310344827586,"San Luis Potosi",2015-05-01
"282",242,4.17241379310345,"San Luis Potosi",2015-06-01
"283",225,3.87931034482759,"San Luis Potosi",2015-07-01
"284",224,3.86206896551724,"San Luis Potosi",2015-08-01
"285",214,3.68965517241379,"San Luis Potosi",2015-09-01
"286",206,3.55172413793103,"San Luis Potosi",2015-10-01
"287",251,4.32758620689655,"San Luis Potosi",2015-11-01
"288",260,4.48275862068965,"San Luis Potosi",2015-12-01
"289",162,9,"Sinaloa",2015-01-01
"290",192,10.6666666666667,"Sinaloa",2015-02-01
"291",195,10.8333333333333,"Sinaloa",2015-03-01
"292",207,11.5,"Sinaloa",2015-04-01
"293",218,12.1111111111111,"Sinaloa",2015-05-01
"294",243,13.5,"Sinaloa",2015-06-01
"295",195,10.8333333333333,"Sinaloa",2015-07-01
"296",206,11.4444444444444,"Sinaloa",2015-08-01
"297",247,13.7222222222222,"Sinaloa",2015-09-01
"298",217,12.0555555555556,"Sinaloa",2015-10-01
"299",189,10.5,"Sinaloa",2015-11-01
"300",116,6.44444444444444,"Sinaloa",2015-12-01
"301",114,1.54054054054054,"Sonora",2015-01-01
"302",178,2.40540540540541,"Sonora",2015-02-01
"303",204,2.75675675675676,"Sonora",2015-03-01
"304",196,2.64864864864865,"Sonora",2015-04-01
"305",198,2.67567567567568,"Sonora",2015-05-01
"306",242,3.27027027027027,"Sonora",2015-06-01
"307",192,2.59459459459459,"Sonora",2015-07-01
"308",158,2.13513513513514,"Sonora",2015-08-01
"309",189,2.55405405405405,"Sonora",2015-09-01
"310",236,3.18918918918919,"Sonora",2015-10-01
"311",169,2.28378378378378,"Sonora",2015-11-01
"312",155,2.09459459459459,"Sonora",2015-12-01
"313",283,16.6470588235294,"Tabasco",2015-01-01
"314",307,18.0588235294118,"Tabasco",2015-02-01
"315",384,22.5882352941176,"Tabasco",2015-03-01
"316",395,23.2352941176471,"Tabasco",2015-04-01
"317",416,24.4705882352941,"Tabasco",2015-05-01
"318",211,12.4117647058824,"Tabasco",2015-06-01
"319",346,20.3529411764706,"Tabasco",2015-07-01
"320",358,21.0588235294118,"Tabasco",2015-08-01
"321",376,22.1176470588235,"Tabasco",2015-09-01
"322",381,22.4117647058824,"Tabasco",2015-10-01
"323",403,23.7058823529412,"Tabasco",2015-11-01
"324",370,21.7647058823529,"Tabasco",2015-12-01
"325",126,2.93023255813953,"Tamaulipas",2015-01-01
"326",38,0.883720930232558,"Tamaulipas",2015-02-01
"327",196,4.55813953488372,"Tamaulipas",2015-03-01
"328",197,4.58139534883721,"Tamaulipas",2015-04-01
"329",241,5.6046511627907,"Tamaulipas",2015-05-01
"330",273,6.34883720930233,"Tamaulipas",2015-06-01
"331",212,4.93023255813953,"Tamaulipas",2015-07-01
"332",235,5.46511627906977,"Tamaulipas",2015-08-01
"333",164,3.81395348837209,"Tamaulipas",2015-09-01
"334",205,4.76744186046512,"Tamaulipas",2015-10-01
"335",216,5.02325581395349,"Tamaulipas",2015-11-01
"336",291,6.76744186046512,"Tamaulipas",2015-12-01
"337",8,0.133333333333333,"Tlaxcala",2015-01-01
"338",12,0.2,"Tlaxcala",2015-02-01
"339",0,0,"Tlaxcala",2015-03-01
"340",0,0,"Tlaxcala",2015-04-01
"341",0,0,"Tlaxcala",2015-05-01
"342",0,0,"Tlaxcala",2015-06-01
"343",0,0,"Tlaxcala",2015-07-01
"344",1,0.0166666666666667,"Tlaxcala",2015-08-01
"345",1,0.0166666666666667,"Tlaxcala",2015-09-01
"346",1,0.0166666666666667,"Tlaxcala",2015-10-01
"347",0,0,"Tlaxcala",2015-11-01
"348",1,0.0166666666666667,"Tlaxcala",2015-12-01
"349",236,1.10280373831776,"Veracruz de Ignacio de la Llave",2015-01-01
"350",206,0.962616822429907,"Veracruz de Ignacio de la Llave",2015-02-01
"351",213,0.995327102803738,"Veracruz de Ignacio de la Llave",2015-03-01
"352",461,2.15420560747664,"Veracruz de Ignacio de la Llave",2015-04-01
"353",438,2.04672897196262,"Veracruz de Ignacio de la Llave",2015-05-01
"354",307,1.43457943925234,"Veracruz de Ignacio de la Llave",2015-06-01
"355",148,0.691588785046729,"Veracruz de Ignacio de la Llave",2015-07-01
"356",342,1.5981308411215,"Veracruz de Ignacio de la Llave",2015-08-01
"357",297,1.38785046728972,"Veracruz de Ignacio de la Llave",2015-09-01
"358",380,1.77570093457944,"Veracruz de Ignacio de la Llave",2015-10-01
"359",305,1.42523364485981,"Veracruz de Ignacio de la Llave",2015-11-01
"360",239,1.11682242990654,"Veracruz de Ignacio de la Llave",2015-12-01
"361",201,1.89622641509434,"Yucatan",2015-01-01
"362",58,0.547169811320755,"Yucatan",2015-02-01
"363",230,2.16981132075472,"Yucatan",2015-03-01
"364",188,1.77358490566038,"Yucatan",2015-04-01
"365",206,1.94339622641509,"Yucatan",2015-05-01
"366",201,1.89622641509434,"Yucatan",2015-06-01
"367",222,2.09433962264151,"Yucatan",2015-07-01
"368",175,1.65094339622642,"Yucatan",2015-08-01
"369",164,1.54716981132075,"Yucatan",2015-09-01
"370",175,1.65094339622642,"Yucatan",2015-10-01
"371",167,1.57547169811321,"Yucatan",2015-11-01
"372",171,1.61320754716981,"Yucatan",2015-12-01
"373",36,0.620689655172414,"Zacatecas",2015-01-01
"374",61,1.05172413793103,"Zacatecas",2015-02-01
"375",52,0.896551724137931,"Zacatecas",2015-03-01
"376",70,1.20689655172414,"Zacatecas",2015-04-01
"377",71,1.22413793103448,"Zacatecas",2015-05-01
"378",78,1.3448275862069,"Zacatecas",2015-06-01
"379",49,0.844827586206897,"Zacatecas",2015-07-01
"380",52,0.896551724137931,"Zacatecas",2015-08-01
"381",91,1.56896551724138,"Zacatecas",2015-09-01
"382",61,1.05172413793103,"Zacatecas",2015-10-01
"383",72,1.24137931034483,"Zacatecas",2015-11-01
"384",42,0.724137931034483,"Zacatecas",2015-12-01
"385",50,4.54545454545455,"Aguascalientes",2016-01-01
"386",41,3.72727272727273,"Aguascalientes",2016-02-01
"387",50,4.54545454545455,"Aguascalientes",2016-03-01
"388",52,4.72727272727273,"Aguascalientes",2016-04-01
"389",62,5.63636363636364,"Aguascalientes",2016-05-01
"390",47,4.27272727272727,"Aguascalientes",2016-06-01
"391",52,4.72727272727273,"Aguascalientes",2016-07-01
"392",56,5.09090909090909,"Aguascalientes",2016-08-01
"393",59,5.36363636363636,"Aguascalientes",2016-09-01
"394",70,6.36363636363636,"Aguascalientes",2016-10-01
"395",63,5.72727272727273,"Aguascalientes",2016-11-01
"396",43,3.90909090909091,"Aguascalientes",2016-12-01
"397",556,111.2,"Baja California",2016-01-01
"398",661,132.2,"Baja California",2016-02-01
"399",695,139,"Baja California",2016-03-01
"400",776,155.2,"Baja California",2016-04-01
"401",795,159,"Baja California",2016-05-01
"402",781,156.2,"Baja California",2016-06-01
"403",799,159.8,"Baja California",2016-07-01
"404",809,161.8,"Baja California",2016-08-01
"405",681,136.2,"Baja California",2016-09-01
"406",712,142.4,"Baja California",2016-10-01
"407",564,112.8,"Baja California",2016-11-01
"408",486,97.2,"Baja California",2016-12-01
"409",128,25.6,"Baja California Sur",2016-01-01
"410",171,34.2,"Baja California Sur",2016-02-01
"411",151,30.2,"Baja California Sur",2016-03-01
"412",182,36.4,"Baja California Sur",2016-04-01
"413",192,38.4,"Baja California Sur",2016-05-01
"414",191,38.2,"Baja California Sur",2016-06-01
"415",191,38.2,"Baja California Sur",2016-07-01
"416",170,34,"Baja California Sur",2016-08-01
"417",174,34.8,"Baja California Sur",2016-09-01
"418",224,44.8,"Baja California Sur",2016-10-01
"419",172,34.4,"Baja California Sur",2016-11-01
"420",153,30.6,"Baja California Sur",2016-12-01
"421",1,0.0909090909090909,"Campeche",2016-01-01
"422",2,0.181818181818182,"Campeche",2016-02-01
"423",4,0.363636363636364,"Campeche",2016-03-01
"424",3,0.272727272727273,"Campeche",2016-04-01
"425",3,0.272727272727273,"Campeche",2016-05-01
"426",5,0.454545454545455,"Campeche",2016-06-01
"427",7,0.636363636363636,"Campeche",2016-07-01
"428",6,0.545454545454545,"Campeche",2016-08-01
"429",1,0.0909090909090909,"Campeche",2016-09-01
"430",4,0.363636363636364,"Campeche",2016-10-01
"431",5,0.454545454545455,"Campeche",2016-11-01
"432",2,0.181818181818182,"Campeche",2016-12-01
"433",113,0.957627118644068,"Chiapas",2016-01-01
"434",132,1.11864406779661,"Chiapas",2016-02-01
"435",151,1.27966101694915,"Chiapas",2016-03-01
"436",164,1.38983050847458,"Chiapas",2016-04-01
"437",177,1.5,"Chiapas",2016-05-01
"438",192,1.6271186440678,"Chiapas",2016-06-01
"439",179,1.51694915254237,"Chiapas",2016-07-01
"440",181,1.53389830508475,"Chiapas",2016-08-01
"441",169,1.43220338983051,"Chiapas",2016-09-01
"442",184,1.55932203389831,"Chiapas",2016-10-01
"443",186,1.57627118644068,"Chiapas",2016-11-01
"444",136,1.15254237288136,"Chiapas",2016-12-01
"445",904,13.4925373134328,"Chihuahua",2016-01-01
"446",927,13.8358208955224,"Chihuahua",2016-02-01
"447",1112,16.5970149253731,"Chihuahua",2016-03-01
"448",1112,16.5970149253731,"Chihuahua",2016-04-01
"449",1305,19.4776119402985,"Chihuahua",2016-05-01
"450",1167,17.4179104477612,"Chihuahua",2016-06-01
"451",1201,17.9253731343284,"Chihuahua",2016-07-01
"452",1011,15.089552238806,"Chihuahua",2016-08-01
"453",916,13.6716417910448,"Chihuahua",2016-09-01
"454",868,12.955223880597,"Chihuahua",2016-10-01
"455",732,10.9253731343284,"Chihuahua",2016-11-01
"456",705,10.5223880597015,"Chihuahua",2016-12-01
"457",1266,74.4705882352941,"Ciudad de Mexico",2016-01-01
"458",1529,89.9411764705882,"Ciudad de Mexico",2016-02-01
"459",1524,89.6470588235294,"Ciudad de Mexico",2016-03-01
"460",1722,101.294117647059,"Ciudad de Mexico",2016-04-01
"461",1831,107.705882352941,"Ciudad de Mexico",2016-05-01
"462",1772,104.235294117647,"Ciudad de Mexico",2016-06-01
"463",1430,84.1176470588235,"Ciudad de Mexico",2016-07-01
"464",1593,93.7058823529412,"Ciudad de Mexico",2016-08-01
"465",1516,89.1764705882353,"Ciudad de Mexico",2016-09-01
"466",1530,90,"Ciudad de Mexico",2016-10-01
"467",1332,78.3529411764706,"Ciudad de Mexico",2016-11-01
"468",1381,81.2352941176471,"Ciudad de Mexico",2016-12-01
"469",189,4.97368421052632,"Coahuila de Zaragoza",2016-01-01
"470",509,13.3947368421053,"Coahuila de Zaragoza",2016-02-01
"471",531,13.9736842105263,"Coahuila de Zaragoza",2016-03-01
"472",525,13.8157894736842,"Coahuila de Zaragoza",2016-04-01
"473",627,16.5,"Coahuila de Zaragoza",2016-05-01
"474",834,21.9473684210526,"Coahuila de Zaragoza",2016-06-01
"475",600,15.7894736842105,"Coahuila de Zaragoza",2016-07-01
"476",571,15.0263157894737,"Coahuila de Zaragoza",2016-08-01
"477",847,22.2894736842105,"Coahuila de Zaragoza",2016-09-01
"478",543,14.2894736842105,"Coahuila de Zaragoza",2016-10-01
"479",481,12.6578947368421,"Coahuila de Zaragoza",2016-11-01
"480",628,16.5263157894737,"Coahuila de Zaragoza",2016-12-01
"481",29,2.9,"Colima",2016-01-01
"482",30,3,"Colima",2016-02-01
"483",39,3.9,"Colima",2016-03-01
"484",0,0,"Colima",2016-04-01
"485",0,0,"Colima",2016-05-01
"486",0,0,"Colima",2016-06-01
"487",17,1.7,"Colima",2016-07-01
"488",16,1.6,"Colima",2016-08-01
"489",18,1.8,"Colima",2016-09-01
"490",15,1.5,"Colima",2016-10-01
"491",21,2.1,"Colima",2016-11-01
"492",18,1.8,"Colima",2016-12-01
"493",336,8.61538461538461,"Durango",2016-01-01
"494",368,9.43589743589744,"Durango",2016-02-01
"495",421,10.7948717948718,"Durango",2016-03-01
"496",525,13.4615384615385,"Durango",2016-04-01
"497",476,12.2051282051282,"Durango",2016-05-01
"498",528,13.5384615384615,"Durango",2016-06-01
"499",450,11.5384615384615,"Durango",2016-07-01
"500",475,12.1794871794872,"Durango",2016-08-01
"501",461,11.8205128205128,"Durango",2016-09-01
"502",394,10.1025641025641,"Durango",2016-10-01
"503",452,11.5897435897436,"Durango",2016-11-01
"504",386,9.8974358974359,"Durango",2016-12-01
"505",806,17.5217391304348,"Guanajuato",2016-01-01
"506",939,20.4130434782609,"Guanajuato",2016-02-01
"507",928,20.1739130434783,"Guanajuato",2016-03-01
"508",1234,26.8260869565217,"Guanajuato",2016-04-01
"509",1418,30.8260869565217,"Guanajuato",2016-05-01
"510",1055,22.9347826086957,"Guanajuato",2016-06-01
"511",747,16.2391304347826,"Guanajuato",2016-07-01
"512",831,18.0652173913043,"Guanajuato",2016-08-01
"513",798,17.3478260869565,"Guanajuato",2016-09-01
